,title,ingredients,steps,url
572,石斑翡翠苗卷,"['石斑肉160 克', '翡翠苗1 杯', '花生油2 茶匙', '蒜蓉1/2 茶匙 ', '石斑醃料﹕', '鹽1/3 茶匙', '薑汁少許', '糖1/3 茶匙', '鹽1/3 茶匙']","['用醃料醃石斑。', '洗淨翡翠苗，待用。 ', '燒熱鑊，下油，爆香蒜蓉，炒翡翠苗至半熟，加入調味料，即盛起。 ', '將翡翠苗放在石斑上，捲起，用牙籤固定。 ', '下油，煎石斑至熟。']",https://www.towngascooking.com/tc/Recipe/detail/588
573,黑椒焗青蠔,"['青蠔6 隻', '檸檬半個', '鹽2/3 茶匙', '黑胡椒碎適量', '芥辣隨意']","['青蠔洗淨，用黑胡椒碎和鹽醃。', '預熱焗爐至 190℃/ 375℉。', '將青蠔放在焗爐上，加上檸檬汁，用錫紙蓋著，焗 10 分鐘。', '進食時以芥辣伴吃。']",https://www.towngascooking.com/tc/Recipe/detail/589
574,西梅乳酪煎餅,"['西梅乳酪材料：', '低脂酸乳酪1 杯', '西梅160 克', '蜜糖少許', '西梅煎餅材料：', '西梅320 克', '自發麵粉1 杯', '全麥麵粉、麥麩各 1/2 杯', '牛奶2 杯', '雞蛋2 隻', '牛油1 小塊', '白糖2 茶匙', '鹽1 茶匙']","['西梅乳酪做法：a)把西梅去核，研碎。b)將乳酪及西梅用攪拌器攪至成醬狀即成。喜甜者可以蜜糖調味。', '西梅煎餅做法：a)西梅去核，研碎；牛油溶化。b)將麵粉、麥麩、糖及鹽攪勻，加入牛奶、雞蛋、牛油及西梅碎粒再攪勻。c)燒熱平底鍋，將麵粉、西梅等餅料順湯勺流入鍋內，用中火煎成煎餅，趁熱伴西梅乳酪食用。']",https://www.towngascooking.com/tc/Recipe/detail/590
575,黃金魚紅白飯,"['鯪魚肉碎80 克', '冬菇3 隻', '蛋1 隻', '馬蹄3 粒', '紅白飯1 1/2 碗', '油2 茶', '鯪魚肉碎醃料﹕', '麻油1/2 茶匙', '生粉1/2 茶匙', '鹽1/2 茶匙', '胡椒粉少許']","['冬菇﹑馬蹄切碎，加入鯪魚肉拌勻，用醃料醃好。', '雞蛋打勻，加入鯪魚肉中。', '以一湯匙為一份的分量，將鯪魚肉分好。燒熱鑊，下油，煎至金黃色即成。配紅白飯進食。']",https://www.towngascooking.com/tc/Recipe/detail/591
576,補腦燒飯糰,"['水浸三文魚1/2 罐', '蛋1 隻', '青椒粒1/3 碗', '蟹柳2 條', '白飯1 碗', '油1 茶匙', '配菜﹕', '紅蘿蔔仔1/2 碗', '麻油1 茶匙', '鹽少許', '黑胡椒少計']","['將蟹柳切小塊，蛋打勻，煎好切絲，與其他材料拌勻，分成 4 等份，再用飯糰模壓成三角形。', '燒熱鑊，下油，轉至慢火，放下飯糰，煎至兩邊金黃。', '紅蘿蔔仔可以生吃，亦可用清水灼熟作配菜。']",https://www.towngascooking.com/tc/Recipe/detail/592
577,魚茸粟米炒鮮奶,"['魚柳160 克 ', '蛋白4 隻', '脫脂奶1/2 杯', '粟米粒1/2 杯', '薑茸1 茶匙', '生粉2/3 茶匙', '粟米油2 茶匙', '醃料:', '鹽1/2 茶匙', '胡椒粉適量', '水1/4 杯', '鹽1/3 茶匙', '生粉1 茶匙']","['魚柳切粒，用醃料醃。', '蛋白和脫脂奶放碗中，加生粉拌勻成蛋漿。', '燒熱油於易潔鑊，以慢火炒蛋漿至熟，盛起，侍用。', '再炒薑茸、魚柳和粟米粒。', '蛋白回鑊略炒，加芡汁，即成。']",https://www.towngascooking.com/tc/Recipe/detail/593
578,蟹肉脆餅,"['蟹肉1/2 杯', '克力架餅乾6 片', '芥辣1 湯匙']","['將芥辣拌入蟹肉中。', '將克力架餅壓碎。', '將餅碎拌入芥辣蟹肉內，即成。']",https://www.towngascooking.com/tc/Recipe/detail/594
579,蘆筍雜菜紅米飯,"['蘆筍 (切粒)4 條', '瑤柱 (拆絲)2 粒', '紅米飯1 碗', '雜菜1/2 杯', '洋蔥 (切粒)1/2 個', '雪菜1 湯匙', '芥花籽油1 湯匙', '提子乾2 茶匙', '蒜蓉2 茶匙', '洋芫茜 (切碎)少許', '鹽1/3 茶匙', '糖1/3 茶匙']","['燒熱鑊，下油，爆香洋蔥、蒜蓉，再加雪菜略炒。', '加入蘆筍、瑤柱，炒勻。', '加入提子乾、紅米飯、芫荽和雜菜，炒熟，下調味料炒勻即成。']",https://www.towngascooking.com/tc/Recipe/detail/595
580,甘筍肉碎粥,"['免治瘦肉160 克', '白米50 克 ', '水7 杯', '甘筍 (切粒)1/2 杯', '上湯1/2 杯', '粟米粒1/2 杯', '瑤柱2 粒 ', '花生油1 茶匙 ', '薑 (切絲)少許', '蔥 (切粒)少許', '鹽1/3 茶匙', '醃料﹕', '麻油1/2 茶匙 ', '鹽1/3 茶匙']","['白米洗淨，瑤柱浸軟。', '清水煲滾，加入白米和瑤柱，以中火煲 50 分鐘成白粥。', '免治豬肉用醃料醃片刻。', '甘筍和上湯放入攪拌機打勻成甘筍蓉。', '在白粥中加入豬肉、粟米粒和甘筍蓉，用大火煲至豬肉熟透，下鹽調味。', '盛起後灑上薑絲和蔥粒即成。']",https://www.towngascooking.com/tc/Recipe/detail/596
581,馬鈴薯牛肉餅,"['馬鈴薯 -640 克', '牛肉320 克', '雞蛋1 隻', '鹽、蔥、胡椒粉少許', '酒、番茄醬各 1 湯匙', '生抽2 湯匙', '糖2 茶匙']","['將馬鈴薯洗淨，略煮去皮並壓成薯茸；牛肉切碎，加鹽、胡椒粉用攪拌機攪碎；雞蛋去白留黃；蔥切粒。', '將薯茸與鹹牛肉末、蛋黃攪勻，加鹽調味，拍上少許芡粉，搓成球狀，輕壓成餅，下鍋煎香，上碟後，沐上煮熱的調味料汁，灑上蔥粒，再伴以其他煮熟的蔬菜食用即可。']",https://www.towngascooking.com/tc/Recipe/detail/597
582,芝麻五色涼拌,"['芋絲 (蒟蒻)200 克', '中國芹菜絲4 克', '甜黃椒絲4 克', '紅蘿蔔絲4 克', '芽菜 4 克', '白背木耳絲 (熟)2 克', '海帶絲2 克', '檸檬醋80 毫升 ', '薑汁80 毫升 ', '薑末80 克 ', '酒 1 茶匙 ', '芝麻適量 ', '鹽 適量 ', '胡椒粉適量 ', '辣椒適量']","['芽菜去頭尾，雜菜絲洗淨連同芋絲灼 30 秒。', '過冰水冷河，以保持青綠爽脆，瀝乾。', '除芝麻外，所有涼拌汁材料拌勻，淋上雜菜上拌勻，灑上芝麻即成。']",https://www.towngascooking.com/tc/Recipe/detail/598
583,蜜桃脆餅,"['蜜桃2 個', '黃砂糖2 湯匙', '脆餅乾數塊', '芡粉1 1/2 湯匙', '奶油、雲尼拿香味精適量', '橙皮茸、核桃仁適量']","['蜜桃剝皮去核切片；核桃仁研碎。', '將黃糖、香味油加適量水以慢火煮沸，加芡粉攪拌成稠液備用；奶油、橙皮茸、核桃仁攪勻。', '把蜜桃片加水下鍋煮熱 2-3 分鐘，加進稠液攪勻，淋在脆餅上，面上再加奶油、橙皮茸等。']",https://www.towngascooking.com/tc/Recipe/detail/599
584,蓮年糕,"['上湯年糕2 件 ', '蓮藕 (切薄片)1/2 碗 ', '雪菜2 湯匙 ', '蒜蓉1 湯匙 ', '芫茜碎1 湯匙 ', '糖2 茶匙 ', '鎮江醋1 湯匙 ', '生抽1 茶匙 ', '麻油1 湯匙']","['上海年糕斜切成片，於滾水中煮 5-8 分鐘至軟身，撈起再置於冰水中冷卻，隔水備用。', '蓮藕去皮切薄片備用。', '雪菜浸水約 20 分鐘，其間需不時換水以減低咸味，隔水及搾出多餘水份後，再將其切粒。', '將鎮江醋、糖、芫茜碎、蒜蓉、生抽及麻油與雪菜混合成汁料，與年糕及藕片拌勻即可。']",https://www.towngascooking.com/tc/Recipe/detail/600
585,黃金湯丸,"['糯米粉70 克  ', '南瓜(小)1/4 個 ', '馬蹄4 粒  ', '杏仁碎1 湯匙 ', '糖2 茶匙 ', '蜜糖1 湯匙']","['糯米粉以適量溫水搓成粉糰。', '南瓜去皮切件，置於碗中，加熱，取出搓成茸。', '馬蹄去皮切幼粒，連同糖加入南瓜茸中搓勻備用。', '取出一小份粉糰，於掌心中壓平，於入 1 小匙南瓜餡料，包成湯丸。', '湯丸於滾水中煮至浮起，撈起隔去水份，置於碟上。', '掃上蜜糖及灑上杏仁碎即成。']",https://www.towngascooking.com/tc/Recipe/detail/601
586,聚寶金錢,"['節瓜1 條', '瘦肉400克', '冬菇5 隻', '雞湯3 湯匙', '麻油1 茶匙', '鹽、胡椒粉及生粉適量', '鹽3/4 茶匙', '生抽半茶匙', '胡椒粉半茶匙', '生粉1 茶匙']","['將節瓜去皮後，以每 2.5 厘米的厚度切件，並刮去瓜中間的部份。 ', '另將瘦肉剁碎，加入已切粒的冬菇及調味料拌勻。 ', '瘦肉及冬菇餡料可釀進節瓜件中。完成後，將釀好的節瓜件隔水蒸 8-10 分鐘後，以雞湯、麻油、鹽、胡椒粉及生粉埋芡便成。']",https://www.towngascooking.com/tc/Recipe/detail/602
587,開心果朱古力餅,"['開心果1 1/2 杯', '白朱古力1 塊', '自發麵粉2 1/2 杯', '牛油1 大塊', '麥片、白糖、黃糖各 1 杯', '雞蛋2 隻', '牛奶、雲尼拿香味精2 湯匙']","['開心果去穀，果仁研碎；牛油、白糖溶化，放入雞蛋、牛奶及雲尼拿香味精攪勻；麵粉加鹽攪勻備用；麥片放入攪拌機略為攪碎。', '將麵粉及麥片緩緩倒入牛油等料內，攪勻，加入一杯開心果仁及白朱古力碎。', '用茶匙將混和之材料舀起，放在焗爐紙上 (以一茶匙一塊餅為準)，並將剩下的開心果仁撒在餅面上作裝飾，焗 8-10 分鐘呈金黃色，取出待涼透後即可。']",https://www.towngascooking.com/tc/Recipe/detail/603
588,百合香芹雜菌鍋,"['黃芽白 (切段，莖葉分開)150 克', '西芹(切段)2 條', '甜紅椒 (切條)1 個', '百合1/2 杯', '金菇100克  (1 小札)', '鮮冬菇 (切半)5 隻', '蘑菇 (切半)5 隻', '欖橄油2 茶匙', '上湯1 杯', '蒜蓉少許', '薑2 片']","['於淺鍋中燒熱油，爆香蒜蓉，下百合、西芹、甜紅椒，炒勻。', '倒入所有菇類和黃芽白莖部，炒勻，倒入上湯，煮 4 分鐘。', '再放入黃芽白菜葉，再煮 4 分鐘。']",https://www.towngascooking.com/tc/Recipe/detail/604
589,雜果橙味小甜餅,"['雜果罐頭1 個', '牛油1 塊', '黃沙糖、白糖各 3/4 杯', '雞蛋3 隻', '橙皮茸、雲尼拿香味精各 1 茶匙', '椰絲1/2 杯', '麵粉2 1/2 杯']","['將雜果瀝乾水分，果汁留用；牛油、黃糖、白糖溶化，加入果汁、雞蛋、香味精及橙皮茸攪勻，再放入麵粉、雜果攪勻。', '將所有材料放入一個抹過油的烤盤內，上面灑層椰絲，用華氏 350 度焗 40-45 分鐘至餅面呈金黃色，取出待涼即成。']",https://www.towngascooking.com/tc/Recipe/detail/605
590,紅藍西米露,"['紅葡萄1/2 杯    ', '藍莓1/2 杯     ', '木瓜300 克    ', '西米1/4 杯    ', '糖2 茶匙  ', '特別用具：', '攪拌機']","['4 杯水煮滾加入西米和糖，煮至透明，過冷河，瀝乾待涼。', '木瓜放入攪拌機打成汁。', '所有材料拌勻。']",https://www.towngascooking.com/tc/Recipe/detail/606
591,苦瓜釀蟹肉,"['蟹肉150 克', '甘筍 (切粒)30 克', '冬菇 (浸軟切粒)30 克', '苦瓜1/2 條', '蔥粒1 茶匙 ', '芫荽(切碎)少許', '麻油1 茶匙', '鹽1/2 茶匙', '餡料醃料：', '豉油1 茶匙', '粟粉1 茶匙', '胡椒粉少許']","['苦瓜洗淨，去籽，橫切 2 公分圈狀。', '蟹肉、甘筍粒、冬菇及蔥粒拌勻成餡料，加醃料再拌勻醃 30 分鐘。', '餡料釀入苦瓜內，置碟上。', '下麻油，爆香薑片，加入少量水及鹽煮滾，淋在苦瓜上，蒸 15 分鐘。', '灑上芫荽碎即成。']",https://www.towngascooking.com/tc/Recipe/detail/607
592,雜果檸檬薑餅,"['雜果檸檬汁材料：', '雜果罐頭1 個', '檸檬汁、白糖各 2 湯匙', '檸檬皮茸1/4 茶匙', '芡粉2 茶匙', '薑餅材料：', '薑茸1 茶匙', '自發麵粉2 杯', '牛油1/2 塊', '黃糖1/3 杯', '雞蛋1 隻', '糖漿、牛奶各 1/4 杯', '粗糖少許']","['雜果檸檬汁做法：a)將雜果瀝乾汁液，備用。b)將果汁煮熱，加白糖及芡粉攪勻熄火，加入檸檬汁及雜果再攪勻。', '薑餅做法：a)將牛油溶化，與黃糖、雞蛋及糖漿攪勻後放進麵粉內，加薑茸、牛奶攪拌並搓成麵糰。b)將麵糰灑上粗糖，放入華氏 400 度焗爐裏焗 10 - 12 分鐘，取出涼透，淋上雜果檸檬汁即可。']",https://www.towngascooking.com/tc/Recipe/detail/608
593,雜果仁奇異果餅,"['薄酥皮8 塊', '杏仁果醬1/2 杯', '奇異果4 個', '杏仁、開心果仁、榛子各40 克', '雞蛋1 隻', '白糖少許']","['將全部果仁研成碎粒，加入白糖攪勻，放在焗爐內烤至糖分完全溶解，汁液呈金黃色；奇異果剝皮切片；雞蛋攪勻。', '把酥皮塗滿牛油，每 2 塊疊成1塊，每塊切成 4 份 (共 16 份) 圓片。', '將 8 份酥皮片塊先鋪上一層杏仁果醬，一層雜果糖料，再一層奇異果片，一層雜果糖料後，酥皮塊邊上用蛋液塗勻，用剩下的 8 份酥皮各自蓋上一塊，並用錫紙包妥。', '將 8 份有夾層的酥皮塊放入烤爐內，用華氏 180 度焗 10-15 分鐘，取出放碟上，伴以紅橘汁和奇異果享用。']",https://www.towngascooking.com/tc/Recipe/detail/609
594,團圓柚香藕片,"['沙田柚8 片', '西柚1 個', '楊桃1 個', '蓮藕片20 片', '西柚汁200 亳升', '紅酒醋40 亳升']","['沙田柚、西柚去皮，去衣，去籽，起肉。', '楊桃洗淨，切片。', '蓮藕片灼 20 秒，浸泡於冰水中，保持爽脆。', '所有材料和沙律混合拌勻，待 2 小時即可享用。']",https://www.towngascooking.com/tc/Recipe/detail/610
595,鮮蔬焗豆腐,"['西蘭花1 棵', '豆腐1 磚', '甘荀 (切粒)1/2 杯', '農家芝士2 湯匙', '麵包糠2 茶匙', '低脂純味乳酪4 湯匙', '低脂蛋黃醬1 湯匙', '芝麻醬1 湯匙', '鹽1 茶匙', '胡椒粉少許']","['豆腐飛水 3 分鐘，瀝乾切成 2 厘米小塊。', '西蘭花洗淨，切小塊。', '豆腐粒、甘荀粒、西蘭花、芝士放入焗盤中。汁料拌勻，淋在豆腐上，最後撤上麵包糠。', '放進焗爐焗以 180°C 焗 10 分鐘至表面金黃色即成。']",https://www.towngascooking.com/tc/Recipe/detail/611
596,雜菌炆芋絲,"['鮮冬菇4 隻', '蘑菇1/2 杯', '金菇1/3 杯', '粟米粒1/3 杯', '芋絲14 札', '上湯 (去脂肪)1 1/2 杯', '水 1/2 杯']","['上湯放入雪櫃隔夜，翌日去掉浮凝結的脂肪。', '洗淨鮮冬菇、蘑菇和金菇，前兩者切片。 ', '上湯加入清水煮滾，放入粟米粒、鮮冬菇和芋絲，以中火炆 5 分鐘。 ', '放入蘑菇和金菇，再以中火炆 3-5 分鐘至水分收乾，即成。']",https://www.towngascooking.com/tc/Recipe/detail/612
597,車厘子雪糕夾心餅,"['自發麵粉1 1/2 杯', '朱古力1 塊', '雲尼拿雪糕約 600 克', '車厘子2 杯', '棉花糖1/2 杯', '花生碎仁1/4 杯', '雞蛋1 隻', '植物牛油1 塊', '糖、鹽少許']","['在麵粉中加鹽及已溶化的牛油、糖、朱古力和雞蛋，攪勻。', '麵糰放在灑有麵粉的板上，做成 1 厘米厚、8 厘米寬的餅皮擺在烤箱內，用華氏 350 度焗 8-10 分鐘，取出備用。', '將車厘子、棉花糖及花生放入雪糕攪勻，冷凍後切成塊狀夾在朱古力餅皮中，再冷卻後即可食用。']",https://www.towngascooking.com/tc/Recipe/detail/613
598,牛油豆炒飯,"['罐頭牛油豆1 杯', '紫椰菜絲1 杯', '菠蘿粒1/2 杯', '西芹粒1/2 杯', '白飯1 碗', '蒜蓉1 湯匙', '油2 茶匙', '冬菇上湯1/3 杯', '鹽1/2 茶匙', '糖1/2 茶匙']","['將牛油豆瀝乾。', '燒熱鑊，下油，爆香蒜蓉。加入牛油豆、西芹、椰菜及調味料，炒勻，盛起備用。 ', '將白飯炒熱，加入所有材料炒勻即可。']",https://www.towngascooking.com/tc/Recipe/detail/614
599,上湯肉碎浸黃芽白,"['免治豬肉160 克', '黃芽白200 克 ', '瑤柱1粒', '薑2 片', '水4 杯', '鹽1/3 茶匙', '醃料:', '豉油1 茶匙', '麻油1 茶匙', '胡椒粉適量']","['瑤柱浸軟，待用。', '用醃料醃免治豬肉。', '薑拍扁，放入水與瑤柱同煮。', '黃芽白洗淨，切段。', '水滾後，放入免治豬肉，水再滾時，放入黃芽白，煮約 10 分鐘，下調味料，即成。']",https://www.towngascooking.com/tc/Recipe/detail/615
600,雜果火腿沙律,"['楊桃 (或水蜜桃)、啤梨 (或中國梨)各 2 個', '車厘子2 杯', '無核青葡萄1/2 杯', '火腿 (或火雞肉、雞肉)320 克', '酸味沙律醬、芝士粉各 1 杯', '綠菜葉少許']","['梨削去外皮，與車厘子均去核，楊桃削去棱邊，全部同火腿切成條狀。', '將雜果和火腿條鋪在墊有綠菜葉的沙律盤，拌入芝士粉和沙律醬即可。']",https://www.towngascooking.com/tc/Recipe/detail/616
601,抗氧化雜菜鍋,"['紅蘿蔔1 條', '椰菜1/4 個', '椰菜花1/4 個', '西蘭花 (小)1 棵', '鮮冬菇4 隻', '金菇1/2 杯', '蕃茄3 個', '水3 杯', '蒜茸1 茶匙', '茄膏1/3 杯', '花生油2 茶匙', '鹽1/2茶匙']","['所有蔬菜洗淨切件或切絲。', '下油於易潔鍋，爆香蒜頭，先炒金菇及冬菇。', '倒入清水，茄膏及其餘蔬菜，煮熟後，下調味料，即成。']",https://www.towngascooking.com/tc/Recipe/detail/617
602,白飯魚粟米粒煎蛋,"['白飯魚80 克', '蛋2 隻', '粟米粒1/2 碗', '洋蔥1/2 個', '蔥少許', '油2 茶匙', '鹽1/2 茶匙', '豉油1/2 茶匙', '胡椒粉少許']","['雞蛋加入調味料打勻。', '洋蔥、蔥切粒。', '在蛋漿中，加入白飯魚、粟米粒、洋蔥粒及蔥粒，拌勻。', '下油，下蛋漿煎至金黃色。 ', '上碟後切件。']",https://www.towngascooking.com/tc/Recipe/detail/618
603,開心果雞肉沙律,"['開心果仁3/4 杯', '無核青葡萄 (或紅葡萄)160 克', '酸乳酪1/2 杯', '雞胸肉320 克', '檸檬汁2 茶匙', '新鮮薄荷葉2 塊', '綠葉菜數塊', '蔥80 克', '鹽、胡椒粉適量']","['開心果炒熟研碎，葡萄洗淨分半，雞肉洗淨煮熟切條，薄荷葉、蔥切碎。', '先將雞肉、葡萄、半杯開心果仁、蔥拌勻，再將剩下的開心果加酸乳酪、檸檬汁、薄荷葉拌勻，放入雞肉等用料及鹽、胡椒粉攪拌，盛在墊有綠菜葉的碟裏即可。']",https://www.towngascooking.com/tc/Recipe/detail/619
604,幻彩豆腐磚,"['硬豆腐1 磚', '毛豆15 粒', '甘筍1/2 條', '木耳2 片', '蛋1 隻', '芥花籽油2 茶匙', '特別用具:', '玉子燒煎鍋', '脫脂雞湯1/2 杯', '酒1 湯匙', '糖1 湯匙', '豉油2 茶匙', '鹽1/2 茶匙', '胡椒粉少許']","['蛋打勻；豆腐壓碎成泥漿狀。', '木耳以熱水浸軟，切絲；甘筍切絲。', '毛豆用鹽水灼熟，剁碎。', '下油於玉子燒煎鍋，炒木耳及甘筍，加入調味料煮滾。', '拌入毛豆蓉、豆腐和蛋液。']",https://www.towngascooking.com/tc/Recipe/detail/620
605,鮮果蝦肉沙律,"['中蝦980 克', '鮮橙7 個', '青蘋果、香蕉、芒果、蜜瓜、菠蘿、無核葡萄、熟紅蘿蔔共480 克', '千島汁1 湯匙', '沙律醬1/4 杯', '橙皮、青色蔬菜絲各少許']","['將鮮橙上部近三分之一處橫剖開，用匙輕輕挖出果肉，以下截果皮為盒，備用。', '橙肉、鮮果肉均切成粗粒，加入葡萄粒，攪勻後放冰箱冷藏備用。', '中蝦去頭，挑除背腸，原隻洗淨，用竹籤穿入蝦身裏使其筆直，用沸水燙熟，待涼後去殼，置冰箱內。', '把千島汁與沙律醬調勻，取約 2/3 量與雜果再拌勻，分放於橙盒內，上放蝦肉，最後加上其餘的醬汁，放在鋪以綠菜絲的碟中即可。']",https://www.towngascooking.com/tc/Recipe/detail/621
